PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,Time,Sensor,Calibration,User,delta_t,Time_Unit,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
7299,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.466,min,8.498,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.931,47655,49750.11,7,2500,#N/A
7303,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.517,min,8.481,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.937,47652,49754.27,7,2500,#N/A
7307,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.567,min,8.489,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.94,47653,49753.52,7,2500,#N/A
7311,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.617,min,8.491,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.929,47648,49759.08,7,2500,#N/A
7315,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.666,min,8.486,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.946,47649,49752.89,7,2500,#N/A
7319,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.716,min,8.493,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.929,47645,49755.35,7,2500,#N/A
7323,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.767,min,8.49,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.93,47653,49757.36,7,2500,#N/A
7327,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.816,min,8.476,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.933,47651,49756.7,7,2500,#N/A
7331,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.867,min,8.481,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.94,47654,49758.51,7,2500,#N/A
7335,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.916,min,8.486,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.939,47647,49758.47,7,2500,#N/A
7339,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,32.966,min,8.498,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.93,47652,49753.85,7,2500,#N/A
7343,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.016,min,8.487,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.94,47649,49758.09,7,2500,#N/A
7347,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.066,min,8.481,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.945,47644,49757.7,7,2500,#N/A
7351,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.117,min,8.484,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.939,47650,49754.47,7,2500,#N/A
7355,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.166,min,8.485,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.934,47644,49757.07,7,2500,#N/A
7359,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.216,min,8.476,ppm (mg/L),14.512,°C,1028,hPa,Humid,0,0,,0,29.935,47645,49759.04,7,2500,#N/A
7363,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.267,min,8.476,ppm (mg/L),14.512,°C,1028,hPa,Humid,0,0,,0,29.935,47639,49754.55,7,2500,#N/A
7367,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.316,min,8.474,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.935,47645,49752.78,7,2500,#N/A
7371,2008-08-20 0:00,4:03:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.367,min,8.472,ppm (mg/L),14.53,°C,1028,hPa,Humid,0,0,,0,29.933,47650,49758.74,7,2500,#N/A
7375,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.416,min,8.464,ppm (mg/L),14.561,°C,1028,hPa,Humid,0,0,,0,29.93,47647,49751.97,7,2500,#N/A
7379,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.466,min,8.47,ppm (mg/L),14.555,°C,1028,hPa,Humid,0,0,,0,29.925,47642,49764.43,7,2500,#N/A
7383,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.517,min,8.475,ppm (mg/L),14.524,°C,1028,hPa,Humid,0,0,,0,29.931,47639,49755.59,7,2500,#N/A
7387,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.566,min,8.472,ppm (mg/L),14.524,°C,1028,hPa,Humid,0,0,,0,29.936,47641,49757,7,2500,#N/A
7391,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.616,min,8.464,ppm (mg/L),14.549,°C,1028,hPa,Humid,0,0,,0,29.935,47643,49755.27,7,2500,#N/A
7395,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.667,min,8.474,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.936,47642,49757.28,7,2500,#N/A
7399,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.717,min,8.485,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.935,47638,49757,7,2500,#N/A
7403,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.767,min,8.49,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.939,47643,49757.04,7,2500,#N/A
7407,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.816,min,8.498,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.928,47646,49760.03,7,2500,#N/A
7411,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.866,min,8.479,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.937,47648,49751.15,7,2500,#N/A
7415,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.917,min,8.499,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.932,47641,49755.94,7,2500,#N/A
7419,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,33.966,min,8.498,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.93,47646,49761.02,7,2500,#N/A
7423,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.017,min,8.496,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.928,47638,49758.31,7,2500,#N/A
7427,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.066,min,8.482,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.936,47641,49760.22,7,2500,#N/A
7431,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.116,min,8.504,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.918,47643,49761.08,7,2500,#N/A
7435,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.167,min,8.479,ppm (mg/L),14.506,°C,1028,hPa,Humid,0,0,,0,29.934,47637,49758.25,7,2500,#N/A
7439,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.216,min,8.477,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.942,47642,49756.26,7,2500,#N/A
7443,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.266,min,8.485,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.94,47639,49757.76,7,2500,#N/A
7447,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.317,min,8.495,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.932,47645,49757.56,7,2500,#N/A
7451,2008-08-20 0:00,4:04:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.366,min,8.489,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.927,47639,49760.71,7,2500,#N/A
7455,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.417,min,8.485,ppm (mg/L),14.506,°C,1028,hPa,Humid,0,0,,0,29.927,47650,49755.87,7,2500,#N/A
7459,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.467,min,8.491,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.927,47641,49758.41,7,2500,#N/A
7463,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.516,min,8.479,ppm (mg/L),14.512,°C,1028,hPa,Humid,0,0,,0,29.932,47643,49755.68,7,2500,#N/A
7467,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.567,min,8.477,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.932,47640,49753.99,7,2500,#N/A
7471,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.616,min,8.48,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.936,47641,49755.3,7,2500,#N/A
7475,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.666,min,8.485,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.934,47640,49753.36,7,2500,#N/A
7479,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.717,min,8.493,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.934,47647,49756.19,7,2500,#N/A
7483,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.766,min,8.488,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.933,47649,49757.59,7,2500,#N/A
7487,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.816,min,8.489,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.943,47645,49755.01,7,2500,#N/A
7491,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.867,min,8.491,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.934,47646,49757.02,7,2500,#N/A
7495,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.916,min,8.501,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.927,47643,49758.77,7,2500,#N/A
7499,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,34.966,min,8.501,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.929,47642,49755.66,7,2500,#N/A
7503,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.017,min,8.495,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.935,47640,49757.91,7,2500,#N/A
7507,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.066,min,8.501,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.935,47649,49755.58,7,2500,#N/A
7511,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.117,min,8.492,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.938,47646,49758.68,7,2500,#N/A
7515,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.166,min,8.497,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.935,47665,49755.7,7,2500,#N/A
7519,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.216,min,8.498,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.928,47658,49760.37,7,2500,#N/A
7523,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.267,min,8.499,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.932,47658,49755.39,7,2500,#N/A
7527,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.316,min,8.494,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.931,47661,49764.75,7,2500,#N/A
7531,2008-08-20 0:00,4:05:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.367,min,8.492,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.928,47651,49756.05,7,2500,#N/A
7535,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.417,min,8.49,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.933,47653,49756.44,7,2500,#N/A
7539,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.466,min,8.502,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.925,47646,49756.63,7,2500,#N/A
7543,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.517,min,8.49,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.936,47650,49753.93,7,2500,#N/A
7547,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.566,min,8.495,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.937,47631,49757.47,7,2500,#N/A
7551,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.616,min,8.5,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.931,47647,49759.89,7,2500,#N/A
7555,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.667,min,8.504,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.933,47647,49752.38,7,2500,#N/A
7559,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.716,min,8.494,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.936,47646,49756.28,7,2500,#N/A
7563,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.767,min,8.492,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.939,47644,49756.14,7,2500,#N/A
7567,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.817,min,8.505,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.927,47648,49758.4,7,2500,#N/A
7571,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.866,min,8.505,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.929,47644,49759.26,7,2500,#N/A
7575,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.916,min,8.493,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.935,47638,49753.41,7,2500,#N/A
7579,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,35.967,min,8.491,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.932,47647,49760.57,7,2500,#N/A
7583,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.016,min,8.488,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.925,47649,49753.62,7,2500,#N/A
7587,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.066,min,8.49,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.922,47652,49766.01,7,2500,#N/A
7591,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.117,min,8.481,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.934,47654,49760.35,7,2500,#N/A
7595,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.166,min,8.505,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.924,47645,49760.91,7,2500,#N/A
7599,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.217,min,8.497,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.924,47642,49759.7,7,2500,#N/A
7603,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.266,min,8.493,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.929,47653,49762.83,7,2500,#N/A
7607,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.317,min,8.497,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.927,47645,49763.71,7,2500,#N/A
7611,2008-08-20 0:00,4:06:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.367,min,8.502,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.923,47635,49758.27,7,2500,#N/A
7615,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.416,min,8.499,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.932,47642,49762.38,7,2500,#N/A
7619,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.467,min,8.49,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.938,47649,49758.12,7,2500,#N/A
7623,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.517,min,8.491,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.927,47642,49762.87,7,2500,#N/A
7627,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.566,min,8.481,ppm (mg/L),14.506,°C,1028,hPa,Humid,0,0,,0,29.932,47646,49762.98,7,2500,#N/A
7631,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.617,min,8.487,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.926,47645,49764.32,7,2500,#N/A
7635,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.667,min,8.481,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.926,47642,49756.42,7,2500,#N/A
7639,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.716,min,8.489,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.924,47640,49759.05,7,2500,#N/A
7643,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.767,min,8.493,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.924,47645,49769.41,7,2500,#N/A
7647,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.816,min,8.488,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.928,47643,49766.08,7,2500,#N/A
7651,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.867,min,8.487,ppm (mg/L),14.506,°C,1028,hPa,Humid,0,0,,0,29.924,47641,49769.85,7,2500,#N/A
7655,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.917,min,8.486,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.931,47642,49762.64,7,2500,#N/A
7659,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,36.966,min,8.492,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.922,47643,49761.82,7,2500,#N/A
7663,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.016,min,8.48,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.928,47640,49756.84,7,2500,#N/A
7667,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.066,min,8.486,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.92,47646,49758.05,7,2500,#N/A
7671,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.117,min,8.483,ppm (mg/L),14.512,°C,1028,hPa,Humid,0,0,,0,29.927,47644,49762.27,7,2500,#N/A
7675,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.166,min,8.474,ppm (mg/L),14.537,°C,1028,hPa,Humid,0,0,,0,29.928,47649,49763.11,7,2500,#N/A
7679,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.216,min,8.473,ppm (mg/L),14.53,°C,1028,hPa,Humid,0,0,,0,29.932,47648,49766.32,7,2500,#N/A
7683,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.267,min,8.484,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.923,47649,49767.22,7,2500,#N/A
7687,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.316,min,8.485,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.932,47645,49764.93,7,2500,#N/A
7691,2008-08-20 0:00,4:07:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.367,min,8.485,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.937,47645,49758.16,7,2500,#N/A
7695,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.417,min,8.502,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.926,47643,49760.76,7,2500,#N/A
7699,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.466,min,8.499,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.916,47637,49765.61,7,2500,#N/A
7703,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.517,min,8.482,ppm (mg/L),14.512,°C,1028,hPa,Humid,0,0,,0,29.928,47641,49764.75,7,2500,#N/A
7707,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.567,min,8.485,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.929,47643,49765.52,7,2500,#N/A
7711,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.616,min,8.485,ppm (mg/L),14.506,°C,1028,hPa,Humid,0,0,,0,29.926,47640,49761.61,7,2500,#N/A
7715,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.666,min,8.5,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.928,47637,49763.51,7,2500,#N/A
7719,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.717,min,8.492,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.931,47635,49763.02,7,2500,#N/A
7723,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.767,min,8.495,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.94,47634,49764.78,7,2500,#N/A
7727,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.816,min,8.497,ppm (mg/L),14.475,°C,1028,hPa,Humid,0,0,,0,29.924,47639,49762.89,7,2500,#N/A
7731,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.867,min,8.486,ppm (mg/L),14.5,°C,1028,hPa,Humid,0,0,,0,29.928,47637,49765.45,7,2500,#N/A
7735,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.916,min,8.483,ppm (mg/L),14.493,°C,1028,hPa,Humid,0,0,,0,29.935,47636,49765.17,7,2500,#N/A
7739,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,37.966,min,8.472,ppm (mg/L),14.53,°C,1028,hPa,Humid,0,0,,0,29.933,47640,49768.1,7,2500,#N/A
7743,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.016,min,8.475,ppm (mg/L),14.518,°C,1028,hPa,Humid,0,0,,0,29.934,47639,49771.42,7,2500,#N/A
7747,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.067,min,8.468,ppm (mg/L),14.555,°C,1028,hPa,Humid,0,0,,0,29.928,47639,49765.26,7,2500,#N/A
7751,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.116,min,8.467,ppm (mg/L),14.567,°C,1028,hPa,Humid,0,0,,0,29.924,47638,49763.51,7,2500,#N/A
7755,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.166,min,8.468,ppm (mg/L),14.555,°C,1028,hPa,Humid,0,0,,0,29.927,47639,49770.7,7,2500,#N/A
7759,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.217,min,8.452,ppm (mg/L),14.574,°C,1028,hPa,Humid,0,0,,0,29.941,47632,49766.64,7,2500,#N/A
7763,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.266,min,8.473,ppm (mg/L),14.549,°C,1028,hPa,Humid,0,0,,0,29.923,47638,49765.93,7,2500,#N/A
7767,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.316,min,8.461,ppm (mg/L),14.561,°C,1028,hPa,Humid,0,0,,0,29.934,47637,49766.91,7,2500,#N/A
7771,2008-08-20 0:00,4:08:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.367,min,8.465,ppm (mg/L),14.561,°C,1028,hPa,Humid,0,0,,0,29.929,47635,49768.5,7,2500,#N/A
7775,2008-08-20 0:00,4:09:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.416,min,8.469,ppm (mg/L),14.549,°C,1028,hPa,Humid,0,0,,0,29.929,47636,49771.07,7,2500,#N/A
7779,2008-08-20 0:00,4:09:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,38.466,min,8.482,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.938,47640,49767.05,7,2500,#N/A
