PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,Time,Sensor,Calibration,User,delta_t,Time_Unit,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
2387,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,29.817,min,8.688,ppm (mg/L),13.198,°C,1028,hPa,Humid,0,0,,0,30.231,47848,45587.72,7,2500,#N/A
2391,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,29.866,min,8.683,ppm (mg/L),13.198,°C,1028,hPa,Humid,0,0,,0,30.238,47847,45589,7,2500,#N/A
2395,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,29.917,min,8.678,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.241,47850,45592.2,7,2500,#N/A
2399,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,29.967,min,8.67,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.241,47851,45592.38,7,2500,#N/A
2403,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.017,min,8.682,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.237,47855,45587.43,7,2500,#N/A
2407,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.066,min,8.667,ppm (mg/L),13.217,°C,1028,hPa,Humid,0,0,,0,30.25,47849,45589.4,7,2500,#N/A
2411,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.117,min,8.684,ppm (mg/L),13.174,°C,1028,hPa,Humid,0,0,,0,30.248,47852,45588.68,7,2500,#N/A
2415,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.167,min,8.685,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.238,47852,45590.8,7,2500,#N/A
2419,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.216,min,8.685,ppm (mg/L),13.186,°C,1028,hPa,Humid,0,0,,0,30.241,47857,45594.61,7,2500,#N/A
2423,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.267,min,8.681,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.238,47860,45589.44,7,2500,#N/A
2427,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.317,min,8.689,ppm (mg/L),13.18,°C,1028,hPa,Humid,0,0,,0,30.238,47851,45591.83,7,2500,#N/A
2431,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.366,min,8.653,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.252,47851,45591.87,7,2500,#N/A
2435,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.417,min,8.673,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.245,47850,45594.92,7,2500,#N/A
2439,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.467,min,8.682,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.237,47848,45589.03,7,2500,#N/A
2443,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.517,min,8.676,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.241,47852,45591.99,7,2500,#N/A
2447,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.567,min,8.674,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.238,47850,45596.51,7,2500,#N/A
2451,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.617,min,8.67,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.244,47848,45591.06,7,2500,#N/A
2455,2008-08-20 0:00,2:07:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.667,min,8.669,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.253,47852,45586.66,7,2500,#N/A
2459,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.717,min,8.677,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.24,47855,45590.2,7,2500,#N/A
2463,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.766,min,8.661,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.256,47850,45585.39,7,2500,#N/A
2467,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.817,min,8.672,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.236,47847,45590.14,7,2500,#N/A
2471,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.867,min,8.674,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.233,47845,45594.78,7,2500,#N/A
2475,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.917,min,8.67,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.236,47855,45600.03,7,2500,#N/A
2479,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,30.967,min,8.663,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.239,47851,45594.21,7,2500,#N/A
2483,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.017,min,8.674,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.236,47849,45595.29,7,2500,#N/A
2487,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.067,min,8.657,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.247,47847,45592.74,7,2500,#N/A
2491,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.117,min,8.667,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.228,47851,45596.64,7,2500,#N/A
2495,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.167,min,8.65,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.242,47849,45593.16,7,2500,#N/A
2499,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.217,min,8.653,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.23,47850,45590.61,7,2500,#N/A
2503,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.267,min,8.655,ppm (mg/L),13.297,°C,1028,hPa,Humid,0,0,,0,30.23,47844,45586.17,7,2500,#N/A
2507,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.317,min,8.636,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.236,47845,45585.84,7,2500,#N/A
2511,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.367,min,8.635,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.243,47840,45588.98,7,2500,#N/A
2515,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.417,min,8.637,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.24,47842,45589.25,7,2500,#N/A
2519,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.467,min,8.638,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.237,47844,45590.31,7,2500,#N/A
2523,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.517,min,8.648,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.234,47842,45594.75,7,2500,#N/A
2527,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.567,min,8.662,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.238,47843,45592,7,2500,#N/A
2531,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.617,min,8.678,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.228,47832,45593.18,7,2500,#N/A
2535,2008-08-20 0:00,2:08:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.667,min,8.632,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.241,47842,45596.89,7,2500,#N/A
2539,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.717,min,8.628,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.233,47839,45596.86,7,2500,#N/A
2543,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.767,min,8.631,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.237,47840,45593.93,7,2500,#N/A
2547,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.817,min,8.642,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.229,47839,45588.09,7,2500,#N/A
2551,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.867,min,8.64,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.234,47842,45589.74,7,2500,#N/A
2555,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.917,min,8.648,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.234,47838,45587.32,7,2500,#N/A
2559,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,31.967,min,8.639,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.241,47836,45591.65,7,2500,#N/A
2563,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.017,min,8.642,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.236,47843,45596.03,7,2500,#N/A
2567,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.067,min,8.657,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.231,47833,45590.58,7,2500,#N/A
2571,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.117,min,8.652,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.237,47835,45588.47,7,2500,#N/A
2575,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.167,min,8.659,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.228,47835,45599.6,7,2500,#N/A
2579,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.217,min,8.651,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.239,47840,45594.84,7,2500,#N/A
2583,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.267,min,8.654,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.237,47836,45595.28,7,2500,#N/A
2587,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.317,min,8.66,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.235,47831,45589.14,7,2500,#N/A
2591,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.367,min,8.666,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.233,47829,45596.63,7,2500,#N/A
2595,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.417,min,8.668,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.233,47833,45595.23,7,2500,#N/A
2599,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.466,min,8.668,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.222,47832,45590.2,7,2500,#N/A
2603,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.517,min,8.662,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.233,47831,45594.4,7,2500,#N/A
2607,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.567,min,8.68,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.226,47827,45592.1,7,2500,#N/A
2611,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.617,min,8.664,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.232,47831,45596.36,7,2500,#N/A
2615,2008-08-20 0:00,2:09:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.667,min,8.666,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.235,47829,45594.05,7,2500,#N/A
2619,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.717,min,8.673,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.229,47830,45597.15,7,2500,#N/A
2623,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.767,min,8.671,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.229,47831,45597.75,7,2500,#N/A
2627,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.817,min,8.658,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.235,47821,45592.41,7,2500,#N/A
2631,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.867,min,8.67,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.227,47827,45597.08,7,2500,#N/A
2635,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.917,min,8.672,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.23,47838,45593.52,7,2500,#N/A
2639,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,32.966,min,8.677,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.229,47822,45598.53,7,2500,#N/A
2643,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.017,min,8.678,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.231,47829,45590.78,7,2500,#N/A
2647,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.067,min,8.685,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.232,47830,45593.67,7,2500,#N/A
2651,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.117,min,8.694,ppm (mg/L),13.18,°C,1028,hPa,Humid,0,0,,0,30.232,47822,45594.13,7,2500,#N/A
2655,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.167,min,8.695,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.22,47824,45591.58,7,2500,#N/A
2659,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.217,min,8.687,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.222,47824,45591.97,7,2500,#N/A
2663,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.267,min,8.674,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.233,47826,45592.79,7,2500,#N/A
2667,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.317,min,8.678,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.222,47820,45594.13,7,2500,#N/A
2671,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.367,min,8.677,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.224,47817,45594.28,7,2500,#N/A
2675,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.417,min,8.665,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.231,47819,45594.92,7,2500,#N/A
2679,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.467,min,8.668,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.224,47817,45588.48,7,2500,#N/A
2683,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.517,min,8.661,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.228,47818,45592.99,7,2500,#N/A
2687,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.567,min,8.662,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.224,47822,45597.29,7,2500,#N/A
2691,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.617,min,8.653,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.225,47823,45595.18,7,2500,#N/A
2695,2008-08-20 0:00,2:10:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.667,min,8.662,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.219,47808,45589.83,7,2500,#N/A
2699,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.717,min,8.656,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.224,47813,45593.4,7,2500,#N/A
2703,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.767,min,8.663,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.229,47811,45590.12,7,2500,#N/A
2707,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.817,min,8.666,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.227,47813,45590.8,7,2500,#N/A
2711,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.867,min,8.656,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.235,47806,45586.32,7,2500,#N/A
2715,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.917,min,8.668,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.224,47805,45591.74,7,2500,#N/A
2719,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,33.967,min,8.671,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.218,47810,45589.82,7,2500,#N/A
2723,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.017,min,8.66,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.221,47808,45594.23,7,2500,#N/A
2727,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.067,min,8.648,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.223,47798,45581.96,7,2500,#N/A
2731,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.117,min,8.64,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.225,47810,45591.18,7,2500,#N/A
2735,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.167,min,8.646,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.221,47805,45590.91,7,2500,#N/A
2739,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.217,min,8.642,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.229,47807,45592.26,7,2500,#N/A
2743,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.267,min,8.651,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.222,47801,45592.96,7,2500,#N/A
2747,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.317,min,8.657,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.222,47803,45596.13,7,2500,#N/A
2751,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.367,min,8.653,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.222,47802,45591.26,7,2500,#N/A
2755,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.417,min,8.655,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.225,47799,45590.81,7,2500,#N/A
2759,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.467,min,8.677,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.213,47803,45590.52,7,2500,#N/A
2763,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.517,min,8.661,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.22,47798,45596,7,2500,#N/A
2767,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.567,min,8.65,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.226,47800,45592.59,7,2500,#N/A
2771,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.617,min,8.651,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.225,47802,45592.32,7,2500,#N/A
2775,2008-08-20 0:00,2:11:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.667,min,8.675,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.213,47797,45597.57,7,2500,#N/A
2779,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.717,min,8.679,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.219,47791,45590.17,7,2500,#N/A
2783,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.767,min,8.673,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.223,47800,45593.78,7,2500,#N/A
2787,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.817,min,8.668,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.222,47796,45596,7,2500,#N/A
2791,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.867,min,8.672,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.22,47799,45600.82,7,2500,#N/A
2795,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.917,min,8.667,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.22,47797,45593.24,7,2500,#N/A
2799,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,34.967,min,8.668,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.225,47802,45586.53,7,2500,#N/A
2803,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.017,min,8.679,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.213,47792,45593.97,7,2500,#N/A
2807,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.067,min,8.67,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.222,47795,45589.81,7,2500,#N/A
2811,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.117,min,8.668,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.222,47802,45590.41,7,2500,#N/A
2815,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.167,min,8.68,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.215,47789,45590.25,7,2500,#N/A
2819,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.217,min,8.676,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.214,47789,45589.27,7,2500,#N/A
2823,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.267,min,8.684,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.215,47789,45584.53,7,2500,#N/A
2827,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.317,min,8.68,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.217,47789,45590.54,7,2500,#N/A
2831,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.367,min,8.694,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.21,47788,45587.98,7,2500,#N/A
2835,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.417,min,8.69,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.213,47789,45595.74,7,2500,#N/A
2839,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.467,min,8.691,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.211,47788,45584.51,7,2500,#N/A
2843,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.517,min,8.68,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.217,47789,45588.35,7,2500,#N/A
2847,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.567,min,8.691,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.222,47790,45591.61,7,2500,#N/A
2851,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.617,min,8.689,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.205,47787,45597.34,7,2500,#N/A
2855,2008-08-20 0:00,2:12:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.667,min,8.688,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.21,47788,45596.63,7,2500,#N/A
2859,2008-08-20 0:00,2:13:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.717,min,8.671,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.213,47793,45594,7,2500,#N/A
2863,2008-08-20 0:00,2:13:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.767,min,8.684,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.212,47788,45592.06,7,2500,#N/A
2867,2008-08-20 0:00,2:13:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,35.816,min,8.671,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.221,47779,45593.46,7,2500,#N/A
