PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,delta_t,Time_Unit,Sensor,Calibration,User,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
124,2008-08-20 13:38,1.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.937,%a.s.,13.316,°C,1028,hPa,Humid,0,0,,0,30.479,49703,49039.85,7,2500,#N/A
128,2008-08-20 13:38,1.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.856,%a.s.,13.334,°C,1028,hPa,Humid,0,0,,0,30.487,49699,49039.95,7,2500,#N/A
132,2008-08-20 13:38,1.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.877,%a.s.,13.334,°C,1028,hPa,Humid,0,0,,0,30.484,49699,49036.71,7,2500,#N/A
136,2008-08-20 13:38,1.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.832,%a.s.,13.346,°C,1028,hPa,Humid,0,0,,0,30.488,49698,49038.42,7,2500,#N/A
140,2008-08-20 13:38,1.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.83,%a.s.,13.359,°C,1028,hPa,Humid,0,0,,0,30.486,49694,49042,7,2500,#N/A
144,2008-08-20 13:39,1.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.939,%a.s.,13.309,°C,1028,hPa,Humid,0,0,,0,30.48,49700,49040.59,7,2500,#N/A
148,2008-08-20 13:39,1.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.901,%a.s.,13.322,°C,1028,hPa,Humid,0,0,,0,30.483,49700,49036.52,7,2500,#N/A
152,2008-08-20 13:39,1.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.929,%a.s.,13.322,°C,1028,hPa,Humid,0,0,,0,30.479,49702,49038.38,7,2500,#N/A
156,2008-08-20 13:39,1.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.9,%a.s.,13.291,°C,1028,hPa,Humid,0,0,,0,30.489,49700,49036.67,7,2500,#N/A
160,2008-08-20 13:39,1.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.923,%a.s.,13.316,°C,1028,hPa,Humid,0,0,,0,30.481,49695,49037.1,7,2500,#N/A
164,2008-08-20 13:39,2,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.918,%a.s.,13.303,°C,1028,hPa,Humid,0,0,,0,30.484,49697,49037.2,7,2500,#N/A
168,2008-08-20 13:39,2.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.845,%a.s.,13.316,°C,1028,hPa,Humid,0,0,,0,30.492,49698,49039.19,7,2500,#N/A
172,2008-08-20 13:39,2.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.843,%a.s.,13.328,°C,1028,hPa,Humid,0,0,,0,30.49,49702,49035.76,7,2500,#N/A
176,2008-08-20 13:39,2.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.954,%a.s.,13.34,°C,1028,hPa,Humid,0,0,,0,30.472,49696,49039.22,7,2500,#N/A
180,2008-08-20 13:39,2.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.866,%a.s.,13.353,°C,1028,hPa,Humid,0,0,,0,30.482,49702,49039.09,7,2500,#N/A
184,2008-08-20 13:39,2.251,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.897,%a.s.,13.34,°C,1028,hPa,Humid,0,0,,0,30.48,49697,49035.46,7,2500,#N/A
188,2008-08-20 13:39,2.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.821,%a.s.,13.365,°C,1028,hPa,Humid,0,0,,0,30.486,49701,49035.25,7,2500,#N/A
192,2008-08-20 13:39,2.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.799,%a.s.,13.371,°C,1028,hPa,Humid,0,0,,0,30.488,49699,49038.3,7,2500,#N/A
196,2008-08-20 13:39,2.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.832,%a.s.,13.383,°C,1028,hPa,Humid,0,0,,0,30.481,49700,49035.59,7,2500,#N/A
200,2008-08-20 13:39,2.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.843,%a.s.,13.365,°C,1028,hPa,Humid,0,0,,0,30.483,49701,49033.14,7,2500,#N/A
204,2008-08-20 13:39,2.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.86,%a.s.,13.383,°C,1028,hPa,Humid,0,0,,0,30.477,49699,49035.09,7,2500,#N/A
208,2008-08-20 13:39,2.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.89,%a.s.,13.377,°C,1028,hPa,Humid,0,0,,0,30.474,49703,49035.92,7,2500,#N/A
212,2008-08-20 13:39,2.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.857,%a.s.,13.328,°C,1028,hPa,Humid,0,0,,0,30.488,49704,49038.04,7,2500,#N/A
216,2008-08-20 13:39,2.651,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.853,%a.s.,13.346,°C,1028,hPa,Humid,0,0,,0,30.485,49693,49033.68,7,2500,#N/A
220,2008-08-20 13:39,2.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.845,%a.s.,13.353,°C,1028,hPa,Humid,0,0,,0,30.485,49699,49038.9,7,2500,#N/A
224,2008-08-20 13:40,2.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.828,%a.s.,13.365,°C,1028,hPa,Humid,0,0,,0,30.485,49698,49031.57,7,2500,#N/A
228,2008-08-20 13:40,2.801,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.864,%a.s.,13.365,°C,1028,hPa,Humid,0,0,,0,30.48,49701,49035.28,7,2500,#N/A
232,2008-08-20 13:40,2.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.819,%a.s.,13.414,°C,1028,hPa,Humid,0,0,,0,30.477,49698,49034.43,7,2500,#N/A
236,2008-08-20 13:40,2.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.852,%a.s.,13.39,°C,1028,hPa,Humid,0,0,,0,30.477,49702,49029.12,7,2500,#N/A
240,2008-08-20 13:40,2.951,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.812,%a.s.,13.377,°C,1028,hPa,Humid,0,0,,0,30.485,49695,49027.71,7,2500,#N/A
244,2008-08-20 13:40,3,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.819,%a.s.,13.377,°C,1028,hPa,Humid,0,0,,0,30.484,49696,49033.41,7,2500,#N/A
248,2008-08-20 13:40,3.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.805,%a.s.,13.414,°C,1028,hPa,Humid,0,0,,0,30.479,49695,49029.11,7,2500,#N/A
252,2008-08-20 13:40,3.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,79.77,%a.s.,13.445,°C,1028,hPa,Humid,0,0,,0,30.478,49696,49029.3,7,2500,#N/A
256,2008-08-20 13:40,3.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.427,ppm (mg/L),13.427,°C,1028,hPa,Humid,0,0,,0,30.474,49701,49033.2,7,2500,#N/A
260,2008-08-20 13:40,3.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.415,ppm (mg/L),13.445,°C,1028,hPa,Humid,0,0,,0,30.481,49702,49032.81,7,2500,#N/A
264,2008-08-20 13:40,3.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.424,ppm (mg/L),13.427,°C,1028,hPa,Humid,0,0,,0,30.477,49701,49035.54,7,2500,#N/A
268,2008-08-20 13:40,3.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.435,ppm (mg/L),13.39,°C,1028,hPa,Humid,0,0,,0,30.479,49699,49033.74,7,2500,#N/A
272,2008-08-20 13:40,3.351,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.426,ppm (mg/L),13.402,°C,1028,hPa,Humid,0,0,,0,30.485,49698,49037.21,7,2500,#N/A
276,2008-08-20 13:40,3.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.422,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.488,49704,49033.58,7,2500,#N/A
280,2008-08-20 13:40,3.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.424,ppm (mg/L),13.427,°C,1028,hPa,Humid,0,0,,0,30.478,49695,49030.15,7,2500,#N/A
284,2008-08-20 13:40,3.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.415,ppm (mg/L),13.433,°C,1028,hPa,Humid,0,0,,0,30.487,49694,49035.26,7,2500,#N/A
288,2008-08-20 13:40,3.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.418,ppm (mg/L),13.445,°C,1028,hPa,Humid,0,0,,0,30.477,49699,49035.54,7,2500,#N/A
292,2008-08-20 13:40,3.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.429,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.479,49692,49028.52,7,2500,#N/A
296,2008-08-20 13:40,3.651,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.437,ppm (mg/L),13.39,°C,1028,hPa,Humid,0,0,,0,30.476,49697,49032.86,7,2500,#N/A
300,2008-08-20 13:40,3.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.442,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.486,49695,49033.56,7,2500,#N/A
304,2008-08-20 13:41,3.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.448,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.481,49697,49027.68,7,2500,#N/A
308,2008-08-20 13:41,3.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.459,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.483,49693,49029.1,7,2500,#N/A
312,2008-08-20 13:41,3.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.46,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.489,49691,49034.08,7,2500,#N/A
316,2008-08-20 13:41,3.901,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.482,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.477,49686,49035.32,7,2500,#N/A
320,2008-08-20 13:41,3.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.478,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.484,49694,49032.84,7,2500,#N/A
324,2008-08-20 13:41,4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.48,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.482,49691,49030.32,7,2500,#N/A
328,2008-08-20 13:41,4.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.471,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.478,49691,49028.49,7,2500,#N/A
332,2008-08-20 13:41,4.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.473,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.475,49690,49030.92,7,2500,#N/A
336,2008-08-20 13:41,4.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.461,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.477,49690,49033.89,7,2500,#N/A
340,2008-08-20 13:41,4.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.466,ppm (mg/L),13.297,°C,1028,hPa,Humid,0,0,,0,30.478,49693,49029.2,7,2500,#N/A
344,2008-08-20 13:41,4.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.456,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.481,49694,49029.7,7,2500,#N/A
348,2008-08-20 13:41,4.301,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.449,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.48,49696,49027.97,7,2500,#N/A
352,2008-08-20 13:41,4.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.463,ppm (mg/L),13.297,°C,1028,hPa,Humid,0,0,,0,30.482,49693,49033.25,7,2500,#N/A
356,2008-08-20 13:41,4.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.478,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.479,49694,49028.39,7,2500,#N/A
360,2008-08-20 13:41,4.451,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.472,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.473,49687,49034.79,7,2500,#N/A
364,2008-08-20 13:41,4.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.477,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.472,49691,49037.45,7,2500,#N/A
368,2008-08-20 13:41,4.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.471,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.478,49690,49030.44,7,2500,#N/A
372,2008-08-20 13:41,4.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.473,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.475,49688,49029,7,2500,#N/A
376,2008-08-20 13:41,4.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.465,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.483,49687,49029.86,7,2500,#N/A
380,2008-08-20 13:41,4.701,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.466,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.481,49685,49026.66,7,2500,#N/A
384,2008-08-20 13:42,4.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.468,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.484,49688,49033.99,7,2500,#N/A
388,2008-08-20 13:42,4.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.462,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.479,49688,49028.55,7,2500,#N/A
392,2008-08-20 13:42,4.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.445,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.477,49682,49030.2,7,2500,#N/A
396,2008-08-20 13:42,4.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.455,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.482,49691,49034.23,7,2500,#N/A
400,2008-08-20 13:42,4.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.452,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.476,49686,49030.81,7,2500,#N/A
404,2008-08-20 13:42,5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.458,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.476,49684,49031.29,7,2500,#N/A
408,2008-08-20 13:42,5.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.464,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.479,49684,49028.31,7,2500,#N/A
412,2008-08-20 13:42,5.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.451,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.491,49682,49030.4,7,2500,#N/A
416,2008-08-20 13:42,5.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.456,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.473,49687,49030.12,7,2500,#N/A
420,2008-08-20 13:42,5.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.44,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.475,49684,49033,7,2500,#N/A
424,2008-08-20 13:42,5.251,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.443,ppm (mg/L),13.39,°C,1028,hPa,Humid,0,0,,0,30.468,49678,49028.83,7,2500,#N/A
428,2008-08-20 13:42,5.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.445,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.474,49682,49028.77,7,2500,#N/A
432,2008-08-20 13:42,5.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.442,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.48,49680,49029.43,7,2500,#N/A
436,2008-08-20 13:42,5.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.465,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.475,49688,49030.01,7,2500,#N/A
440,2008-08-20 13:42,5.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.465,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.477,49687,49026.56,7,2500,#N/A
444,2008-08-20 13:42,5.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.463,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.477,49681,49032.24,7,2500,#N/A
448,2008-08-20 13:42,5.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.476,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.476,49683,49032.44,7,2500,#N/A
452,2008-08-20 13:42,5.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.485,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.47,49678,49032.18,7,2500,#N/A
456,2008-08-20 13:42,5.65,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.475,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.477,49694,49032.63,7,2500,#N/A
460,2008-08-20 13:42,5.7,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.456,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.481,49700,49028.84,7,2500,#N/A
464,2008-08-20 13:43,5.75,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.475,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.47,49699,49030.12,7,2500,#N/A
468,2008-08-20 13:43,5.8,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.455,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.469,49696,49031.54,7,2500,#N/A
472,2008-08-20 13:43,5.85,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.458,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.479,49692,49024.99,7,2500,#N/A
476,2008-08-20 13:43,5.9,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.448,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.476,49690,49030.43,7,2500,#N/A
480,2008-08-20 13:43,5.95,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.442,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.473,49691,49027.86,7,2500,#N/A
484,2008-08-20 13:43,6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.438,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.478,49690,49030.67,7,2500,#N/A
488,2008-08-20 13:43,6.05,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.442,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.473,49697,49032.47,7,2500,#N/A
492,2008-08-20 13:43,6.1,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.448,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.473,49710,49033.12,7,2500,#N/A
496,2008-08-20 13:43,6.15,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.446,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.478,49709,49027.02,7,2500,#N/A
500,2008-08-20 13:43,6.2,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.46,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.478,49708,49031.7,7,2500,#N/A
504,2008-08-20 13:43,6.25,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.452,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.478,49702,49029.51,7,2500,#N/A
508,2008-08-20 13:43,6.3,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.448,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.478,49702,49028.01,7,2500,#N/A
512,2008-08-20 13:43,6.35,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.456,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.467,49700,49031.65,7,2500,#N/A
516,2008-08-20 13:43,6.4,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.439,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.476,49703,49028.55,7,2500,#N/A
520,2008-08-20 13:43,6.45,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.432,ppm (mg/L),13.39,°C,1028,hPa,Humid,0,0,,0,30.483,49700,49031,7,2500,#N/A
524,2008-08-20 13:43,6.5,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.431,ppm (mg/L),13.414,°C,1028,hPa,Humid,0,0,,0,30.473,49706,49031.06,7,2500,#N/A
528,2008-08-20 13:43,6.55,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.429,ppm (mg/L),13.42,°C,1028,hPa,Humid,0,0,,0,30.474,49702,49030.44,7,2500,#N/A
532,2008-08-20 13:43,6.6,min,Sensor3 (PSt3),2008-08-20 13:27,default,8.422,ppm (mg/L),13.445,°C,1028,hPa,Humid,0,0,,0,30.472,49704,49026.39,7,2500,#N/A
